Retailer,Machine ID,Address,Cities,Full Address,Longitude,Latitude,State
Kroger,Q00757,Katy,"Katy, TX","6055 N Fry Rd, Katy, TX",29.8599149,-95.7215909,TX
Kroger,Q00905,Keller,"Keller, TX","2061 Rufe Snow Dr, Keller, TX",32.8971839,-97.2368011,TX
Kroger,Q00381,La Porte,"La Porte, TX","1300 W Fairmont Pkwy, La Porte, TX",29.6527065,-95.0319438,TX
Kroger,Q00400,League City,"League City, TX","1920 W League City Pkwy, League City, TX",29.48860239999999,-95.1136501,TX
Kroger,Q00551,League City,"League City, TX","2750 E League City Pkwy, League City, TX",29.5077121,-95.0414925,TX
Randalls,Q00763,League City,"League City, TX","2951 Marina Bay Dr Suite B, League City, TX",29.5387211,-95.0629729,TX
Tom Thumb,Q00904,McKinney,"McKinney, TX","6800 W Virginia Pkwy, McKinney, TX",33.1984861,-96.6392539,TX
Tom Thumb,Q00459,Mckinney,"Mckinney, TX","3001 Hardin Blvd, Mckinney, TX",33.1672776,-96.6643549,TX
Albertsons,Q00482,Mesquite,"Mesquite, TX","1500 S Beltline Rd, Mesquite, TX",32.7453391,-96.595318,TX
Albertsons,Q00898,Mesquite,"Mesquite, TX","2828 Motley Dr, Mesquite, TX",32.8037008,-96.6456221,TX
Tom Thumb,Q00899,Mesquite,"Mesquite, TX","1501 Pioneer Rd, Mesquite, TX",32.7461013,-96.5861801,TX
Kroger,Q00403,Missouri City,"Missouri City, TX","6200 Highway 6, Missouri City, TX",29.5640038,-95.5648761,TX
Kroger,Q00407,Missouri City,"Missouri City, TX","10250 Highway 6, Missouri City, TX",29.5296033,-95.5110503,TX
Kroger,Q00547,Montgomery,"Montgomery, TX","20168 Eva St, Montgomery, TX",30.3900065,-95.6781662,TX
Kroger,Q00303,New Caney,"New Caney, TX","22030 Market Place Dr, New Caney, TX",30.1329993,-95.2365458,TX
WinCo Foods,Q00458,North Richland Hills,"North Richland Hills, TX","5152 Rufe Snow Drive, North Richland Hills, TX",32.8430797,-97.2351838,TX
Kroger,Q00290,Pasadena,"Pasadena, TX","2619 Red Bluff Rd, Pasadena, TX",29.6966646,-95.1736754,TX
Kroger,Q00291,Pasadena,"Pasadena, TX","3550 Spencer Hwy, Pasadena, TX",29.6646841,-95.1894311,TX
Kroger,Q00552,Pasadena,"Pasadena, TX","6767 Spencer Hwy, Pasadena, TX",29.6643597,-95.1358244,TX
Kroger,Q00295,Pearland,"Pearland, TX","3245 Broadway St, Pearland, TX",29.5603795,-95.2711707,TX
Kroger,Q00301,Pearland,"Pearland, TX","8323 Broadway St, Pearland, TX",29.5604214,-95.3489815,TX
Kroger,Q00307,Pearland,"Pearland, TX","11003 Shadow Creek Pkwy, Pearland, TX",29.5828985,-95.3894715,TX
Tom Thumb,Q00539,Plano,"Plano, TX","2200 14th St, Plano, TX",33.016666,-96.68336,TX
Tom Thumb,Q00916,Richardson,"Richardson, TX","1380 W Campbell Rd, Richardson, TX",32.9800948,-96.7669433,TX
Tom Thumb,Q00919,Richardson,"Richardson, TX","3411 Custer Pkwy, Richardson, TX",32.9987198,-96.7305001,TX
Kroger,Q00304,Richmond,"Richmond, TX","6425 Fm 1464, Richmond, TX",29.708561,-95.6857361,TX
H-E-B,Q00441,Richmond,"Richmond, TX","10161 W Grand Pkwy S, Richmond, TX",29.65940699999999,-95.7134212,TX
Tom Thumb,Q00463,Rockwall,"Rockwall, TX","3070 N Goliad St, Rockwall, TX",32.9645094,-96.4624985,TX
Kroger,Q00567,Rosenberg,"Rosenberg, TX","24401 Brazos Town Crossing, Rosenberg, TX",29.5435565,-95.7514684,TX
Albertsons,Q00963,Saginaw,"Saginaw, TX","1201 N Saginaw Blvd, Saginaw, TX",32.880357,-97.381926,TX
Kroger,Q00393,Seabrook,"Seabrook, TX","1905 El Mar Ln, Seabrook, TX",29.5688933,-95.0255205,TX
Kroger,Q00900,Southlake,"Southlake, TX","2110 E Southlake Blvd, Southlake, TX",32.9429238,-97.1217486,TX
Kroger,Q00306,Spring,"Spring, TX","6060 Farm To Market 2920, Spring, TX",30.0744341,-95.5172797,TX
Kroger,Q00383,Spring,"Spring, TX","3731 Riley Fuzzel Rd, Spring, TX",30.1183456,-95.3818939,TX
Kroger,Q00404,Spring,"Spring, TX","5671 Treaschwig Rd, Spring, TX",30.0456949,-95.3480823,TX
Kroger,Q00545,Spring,"Spring, TX","15802 Champion Forest Dr, Spring, TX",30.00310039999999,-95.5317096,TX
Kroger,Q00549,Spring,"Spring, TX","8745 Spring Cypress Rd, Spring, TX",30.0328229,-95.5527377,TX
Kroger,Q00561,Spring,"Spring, TX","2150 Spring Stuebner Rd, Spring, TX",30.085252,-95.448501,TX
Kroger,Q00564,Spring,"Spring, TX","18518 Kuykendahl Rd, Spring, TX",30.04007489999999,-95.486668,TX
Kroger,Q00568,Spring,"Spring, TX","2301 Rayford Rd, Spring, TX",30.1233709,-95.4067491,TX
Kroger,Q00292,Sugar Land,"Sugar Land, TX","18861 University Blvd, Sugar Land, TX",29.5513824,-95.5842565,TX
Kroger,Q00305,Sugar Land,"Sugar Land, TX","11565 S Highway 6, Sugar Land, TX",29.6489721,-95.6502522,TX
Kroger,Q00556,Sugar Land,"Sugar Land, TX","4825 Sweetwater Blvd, Sugar Land, TX",29.58610089999999,-95.6348694,TX
Kroger,Q00569,Texas City,"Texas City, TX","3541 Palmer Hwy, Texas City, TX",29.3936602,-94.9495581,TX
Kroger,Q00288,The Woodlands,"The Woodlands, TX","6700 Woodlands Pkwy, The Woodlands, TX",30.1830224,-95.537226,TX
Kroger,Q00559,The Woodlands,"The Woodlands, TX","8000 Research Forest Dr, The Woodlands, TX",30.209898,-95.5267491,TX
Kroger,Q00392,Tomball,"Tomball, TX","24350 Kuykendahl Rd, Tomball, TX",30.1150659,-95.5530303,TX
Kroger,Q00399,Tomball,"Tomball, TX","14060 FM 2920 Rd, Tomball, TX",30.0914661,-95.6335394,TX
Kroger,Q00550,Webster,"Webster, TX","3135 FM 528 Rd, Webster, TX",29.5215336,-95.1606772,TX
Kroger,Q00548,Willis,"Willis, TX","12605 Interstate 45 N, Willis, TX",30.4219364,-95.4941675,TX
